filename,ALYac,AVG,Acronis,Ad-Aware,AhnLab-V3,Antiy-AVL,Arcabit,Avast,Avira,Baidu,BitDefender,BitDefenderTheta,Bkav,CAT-QuickHeal,CMC,ClamAV,Comodo,Cylance,Cynet,Cyren,DrWeb,ESET-NOD32,Emsisoft,F-Secure,FireEye,Fortinet,GData,Gridinsoft,Ikarus,Jiangmin,K7AntiVirus,K7GW,Kaspersky,Kingsoft,Lionic,MAX,Malwarebytes,MaxSecure,McAfee,McAfee-GW-Edition,MicroWorld-eScan,Microsoft,NANO-Antivirus,Panda,Rising,SUPERAntiSpyware,Sangfor,SentinelOne,Sophos,Symantec,TACHYON,Tencent,TrendMicro,TrendMicro-HouseCall,VBA32,VIPRE,ViRobot,Yandex,Zillya,ZoneAlarm,Zoner
VirusShare_11bf07ce97e750a362e530e8094eccee.json,,PDF:PhishingX-gen [Phish],,,,Trojan[Phishing]/JS.Agent,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,HEUR:Trojan.PDF.Alien.gen,,,,,,,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,HEUR:Trojan.PDF.Alien.gen,
VirusShare_11c63e6026da363e6915bb92266426f8.json,,,,,,,,,HTML/Malicious.PDF.Gen,,,,,PDF.Phishing.43524,,,,,Malicious (score: 99),URL/Phish.BO.gen!Eldorado,PDF.Phisher.296,PDF/Phishing.Agent.NFB,,,,PDF/Phishing.F2A6!tr,PDF.Trojan-Stealer.Phish.HW,,Trojan.PDF.Phishing,,,,,,,,,Trojan.WIN32.pdf.stealer.phish.hw,PDF/Phish-TWM!11C63E6026DA,BehavesLike.PDF.Obfuscated.nb,,,,,Trojan.Phishing/PDF!1.AD81 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11c64232599b6acd5f249c9442bd5340.json,,PDF:PhishingX-gen [Phish],,,,Trojan[Phishing]/PDF.Agent,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,Malware.HTML/Malicious.PDF.Gen2,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!11C64232599B,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11d0812d2f0acbd91eb7524c40bd1348.json,,,,,,Trojan/Generic.ASMalwRG.151,,,HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!11D0812D2F0A,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11d353a6bb7e84b44860e88a19ef4662.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!11D353A6BB7E,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D56E (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11d656fba1f48f9fe69b10e8ccf26d80.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!11D656FBA1F4,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11d7d7a0bba8d1419236851838fe9474.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43219,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!11D7D7A0BBA8,BehavesLike.PDF.Suspicious.lb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11d9ce8770a7f5a74de82c77fc0ddf5c.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!11D9CE8770A7,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11db567064dd7221983b2561869df883.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,Trojan.W32.stealer.phishing.e,PDF/Phish-FOH!11DB567064DD,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11dcc9d5b8537891071ba41de15ff0bd.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.44564,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,Trojan.WIN32.pdf.stealer.phishing.e,PDF/Phish-FOF!11DCC9D5B853,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11ded60b88d5f027d8334627f18ee27f.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43219,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!11DED60B88D5,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11df86e0c6fb3c0e5752d29272648c28.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43927,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!11DF86E0C6FB,,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11dfed22d3cf1628ea9340bc6f778b40.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!11DFED22D3CF,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11e1c81b4b84ef3ef1f34274ef707bf8.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!11E1C81B4B84,BehavesLike.PDF.Suspicious.lb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11e3999e7d1ec9b451d4f4565868bc33.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!11E3999E7D1E,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11edccb246e2cda692dca7e8c14a828c.json,,PDF:PhishingX-gen [Phish],,,,Trojan[Phishing]/PDF.Agent,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,Malware.HTML/Malicious.PDF.Gen2,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,HEUR:Trojan.PDF.Alien.gen,,,,,,PDF/Phish-FOH!11EDCCB246E2,BehavesLike.PDF.Suspicious.mb,,Trojan:Script/Sabsik.FL.B!ml,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,HEUR:Trojan.PDF.Alien.gen,
VirusShare_11f0a48709f8548381f5ea3389f5b156.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.41571,,,,,Malicious (score: 99),URL/Agent.X.gen!Eldorado,PDF.Phisher.197,PDF/Phishing.A.Gen,,,,PDF/Phish.5E08!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,Trojan.Trojan.Win32.Phishing12,PDF/Phishing!11F0A48709F8,BehavesLike.PDF.Suspicious.kb,,,,,Trojan.Phishing/PDF!1.CF82 (CLASSIC),,Malware.Generic-Script.Save.ma30,Static AI - Suspicious PDF,,,,,,,,,,,,,
VirusShare_11f1a39bed70e7356c552342161256a3.json,,PDF:PhishingX-gen [Phish],,,,,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen,,,,,PDF.Phishing.43524,,,,,Malicious (score: 99),URL/Phish.BO.gen!Eldorado,PDF.Phisher.296,PDF/Phishing.A.Gen,,,,PDF/Phishing.0931!tr,PDF.Trojan-Stealer.Phish.HW,,Spammed.PDF.Doc,,,,,,,,,,PDF/Phish-TWM!11F1A39BED70,PDF/Phish-TWM!11F1A39BED70,,,,,Trojan.Phishing/PDF!1.AD81 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11f2aa031cbc846039fe1427a64ad1cd.json,,,,,,Trojan/Generic.ASMalwRG.150,,,HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!11F2AA031CBC,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_11f830b16fb3a58a828838c69ab9033d.json,,,,,Phishing/PDF.Malurl.XG4,,PDF.Spam.Heur.1,,HTML/Malicious.PDF.Gen2,,PDF.Spam.Heur.1,,,PDF.Phishing.45103,,,,,Malicious (score: 99),,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,Malware.HTML/Malicious.PDF.Gen2,PDF.Spam.Heur.1,PDF/FakeRobot.EC81!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,Hacktool.PDF.Phish.3!c,malware (ai score=84),,,,,PDF.Spam.Heur.1,,,,,,Malware.Generic-HTML.Save.ma33,Static AI - Malicious PDF,,Trojan.Gen.NPE,,Trojan.Pdf.Phishing.ll,,,,PDF.Spam.Heur.1,,,,UDS:Hoax.PDF.Phish.gen,
VirusShare_11fe7a7389151f641646aed55da90878.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!11FE7A738915,BehavesLike.PDF.Suspicious.lb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_12055b0f237cc3f422f261a2edff9f24.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!12055B0F237C,BehavesLike.PDF.Suspicious.mb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_12068577c3104bdfc5005b30f29fd0c8.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phishing.y!12068577C310,BehavesLike.PDF.Suspicious.mb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,HEUR:Trojan.PDF.Alien.gen,
VirusShare_1208b8026eae8903d87923840de4e0fa.json,,,,,,Trojan/Generic.ASMalwRG.150,,,HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!1208B8026EAE,BehavesLike.PDF.Suspicious.nb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_120936f486d050f4cd7cb5b7df515204.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43058,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!120936F486D0,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_120d7e90c4e837589bde283f628dbf0e.json,,,,,Phishing/PDF.Malurl.XG4,Trojan/Generic.ASMalwRG.150,,,,,,,,PDF.Phishing.45004,,,,,,PDF/Phish.U.gen!Camelot,PDF.Phisher.300,,,,,PDF/Phish.6104!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!120D7E90C4E8,BehavesLike.PDF.Suspicious.kb,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,Malware.Generic-HTML.Save.ma33,,,,,,,,,,PDF.Z.Agent.67190.BB,,,,
VirusShare_120eb8c87e9918c3deff9b058bad3969.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.A.Gen,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!120EB8C87E99,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_12109db4914840f7ae95392b6b7a72ef.json,,PDF:PhishingX-gen [Phish],,,Phishing/PDF.Malurl.XG4,,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,PDF.Spam.Heur.1,,,PDF.Phishing.45004,,,,,Malicious (score: 99),,PDF.Phisher.300,PDF/Phishing.Agent.NDP,PDF.Spam.Heur.1 (B),Malware.HTML/Malicious.PDF.Gen2,PDF.Spam.Heur.1,PDF/FakeRobot.EC81!tr,PDF.Trojan-Stealer.Phishing.E,,Phishing.PDF.Doc,,,,UDS:Hoax.PDF.Phish.gen,,Hacktool.PDF.Phish.3!c,malware (ai score=84),,Trojan.WIN32.stealer.phishing.e,PDF/Phish-FOF!12109DB49148,,PDF.Spam.Heur.1,,,,Trojan.Phishing/PDF!1.D9C3 (CLASSIC),,Malware.Generic-HTML.Save.ma33,Static AI - Malicious PDF,,Trojan.Gen.NPE,,Trojan.Pdf.Phishing.ll,,,,PDF.Spam.Heur.1,PDF.Z.Agent.84846.JQ,,,HEUR:Hoax.PDF.Phish.gen,
VirusShare_12116d69b18ce5faddbf2e596c8ed76d.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.150,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phish.44456,,,,,Malicious (score: 99),PDF/Gerphish.N.gen!Camelot,PDF.Phisher.300,PDF/Phishing.A.Gen,,,,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!12116D69B18C,,,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1212add09a721472ce9469e5535005d5.json,,PDF:PhishingX-gen [Phish],,,,,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen,,,,,PDF.Phishing.43524,,,,,Malicious (score: 99),URL/Phish.BO.gen!Eldorado,PDF.Phisher.296,PDF/Phishing.A.Gen,,,,PDF/Phishing.0931!tr,PDF.Trojan-Stealer.Phish.HW,,Spammed.PDF.Doc,,,,,,Trojan.PDF.Phishing.4!c,,,Trojan.WIN32.pdf.stealer.phish.hw,PDF/Phish-TWM!1212ADD09A72,BehavesLike.PDF.Obfuscated.pb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing/PDF!1.AD81 (CLASSIC),,,,,Trojan.Gen.NPE,,Pdf.Trojan.Alien.Ducg,,,,,,,,,
VirusShare_121319fae5e0622be50901ffb8041970.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.44472,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phishing.y!121319FAE5E0,BehavesLike.PDF.Suspicious.mb,,Trojan:Script/Wacatac.B!ml,,,Trojan.Phishing!1.D9C3 (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_1216f3a369a303e758b814e5f160f69d.json,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],,,Phishing/PDF.Malurl.XG5,,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,PDF.Spam.Heur.1,,,PDF.Phishing.44565,,,,,Malicious (score: 99),PDF/Captchaphish.D.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,PDF.Spam.Heur.1 (B),Malware.HTML/Malicious.PDF.Gen2,PDF.Spam.Heur.1,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,HEUR:Hoax.PDF.Phish.gen,,Trojan.PDF.Phishing.4!c,malware (ai score=83),,Trojan.WIN32.pdf.stealer.phishing.e,PDF/Phish-FOH!1216F3A369A3,BehavesLike.PDF.Suspicious.mb,PDF.Spam.Heur.1,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,Malware.Generic-HTML.Save.ma33,Static AI - Malicious PDF,,Trojan.Gen.NPE,,PDF.Win32.Script.900445,,,,PDF.Spam.Heur.1,,,,HEUR:Hoax.PDF.Phish.gen,
VirusShare_12199f625feb81beabd345142a66ca49.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.44412,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOF!12199F625FEB,BehavesLike.PDF.Suspicious.mb,,,,,Trojan.Phishing/PDF!1.D56E (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_121b9943ea3209d3a1ac020d941629e8.json,,PDF:PhishingX-gen [Phish],,,,Trojan/Generic.ASMalwRG.151,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,,,,PDF.Phishing.43742,,,,,Malicious (score: 99),PDF/Phish.U.gen!Camelot,,PDF/Phishing.Agent.NDP,,,,PDF/Phishing.4BCA!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-FOH!121B9943EA32,BehavesLike.PDF.Suspicious.cb,,,,,Trojan.Phishing/PDF!1.D56E (CLASSIC),,,,,,,,,,,,,,,,
VirusShare_12216ae86f2d6ab4b3b74752e2249d05.json,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],,,Phishing/PDF.Malurl.XG5,,PDF.Spam.Heur.1,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen2,,PDF.Spam.Heur.1,,,PDF.Phishing.44568,,,,,Malicious (score: 99),PDF/Captchaphish.D.gen!Camelot,PDF.Phisher.300,PDF/Phishing.Agent.NDP,PDF.Spam.Heur.1 (B),Malware.HTML/Malicious.PDF.Gen2,PDF.Spam.Heur.1,PDF/Phishing.818B!tr,PDF.Trojan-Stealer.Phishing.E,,Trojan.PDF.Phishing,,,,HEUR:Hoax.PDF.Phish.gen,,Trojan.PDF.Phishing.4!c,malware (ai score=85),,Trojan.WIN32.pdf.stealer.phishing.e,PDF/Phish-FOH!12216AE86F2D,BehavesLike.PDF.Suspicious.mb,PDF.Spam.Heur.1,,,,Trojan.Phishing/PDF!1.D8B8 (CLASSIC),,Malware.Generic-HTML.Save.ma33,Static AI - Malicious PDF,,Trojan.Gen.NPE,,,,,,PDF.Spam.Heur.1,PDF.Z.Agent.83984.LZ,,,HEUR:Hoax.PDF.Phish.gen,
VirusShare_122bb7f96b3eb30b6024ec18350661d0.json,,PDF:PhishingX-gen [Phish],,,,,,PDF:PhishingX-gen [Phish],HTML/Malicious.PDF.Gen,,,,,PDF.Phishing.43524,,,,,Malicious (score: 99),URL/Phish.BO.gen!Eldorado,PDF.Phisher.296,PDF/Phishing.Agent.NFB,,,,PDF/Phishing.F2A6!tr,PDF.Trojan-Stealer.Phish.HW,,Trojan.PDF.Phishing,,,,,,,,,,PDF/Phish-TWM!122BB7F96B3E,BehavesLike.PDF.Obfuscated.pb,,,,,Trojan.Phishing/PDF!1.AD81 (CLASSIC),,,,,,,,,,,,,,,,
